recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,comment_count,steam_purchase,hidden_in_steam_china,review_id
140928942,76561198187128898,3205,30,198,147,1695045299,english,"Nobody reads the reviews anyways, so i'll just say i'm gay
",1688072573,1688072573,True,10,True,True,140928942
131508493,76561199001347256,211,11,6234,4060,1695909558,english,"This is a spoilerfree review of Cyberpunk 2077.

~ DIFFICULTY ~

🔲 My 90 year old grandma could play it
🔲 Easy
✅ Normal (Customizable)
🔲 Hard
🔲 Hardcore

~ GRAPHICS ~

🔲 MS Paint
🔲 Bad
🔲 Meh
🔲 Graphics dont matter in this game
🔲 Good
🔲 Beautiful
✅ Masterpiece (Disregarding the known visual bugs, as they will be fixed in the upcoming weeks.)

~ MUSIC ~

🔲 Bad
🔲 Not special
🔲 Good
✅ Beautiful (Most OST done specially for the game)

~ VOICE ACTING ~

🔲 No voice acting
🔲 Oblivionly bad
🔲 Acceptable
🔲 Good
✅ Pure talent

~ STORY ~

🔲 This game has no story
🔲 Like playing Temple Runners for the story
🔲 It's there for the people who want it
🔲 Well written
✅ Epic story

~ PRICE ~

🔲 Free
🔲 Underpriced
✅ Perfect Price (Disregarding the known bugs that will be fixed in a few weeks.)
🔲 Could be cheaper
🔲 Overpriced
🔲 Complete waste of money

~ REQUIREMENTS ~

🔲 You can run it on a microwave
🔲 Average
✅ High end (For max settings.)
✅ NASA computer

~ LENGTH ~

🔲 Very Short (0 - 2 hours)
🔲 Short (2 - 15 hours)
🔲 Average (15-50 hours)
✅ Long (50-90 hours) (Main Story = 20h / Main + Extras = 41h, Completionist = 80h)
🔲 Extremely long (90-110 hours)
🔲 No ending

~ FUN ~

🔲 I'd rather watch paint dry
🔲 Hard to enjoy
🔲 Repetitive
🔲 Actually pretty amusing
✅ The kind of fun youll remember
🔲 Ride of your life

~ REPLAYABILITY~

🔲 It's a one-time experience
🔲 Only for achievements
🔲 If you wait a few months/years
✅ Definitely (Different routes, decisions matter, character's life paths.)
🔲 Infinitely replayable
",1674629447,1674629447,True,0,True,True,131508493
149434829,76561198066219162,166,92,463,463,1699012409,english,really good,1699012384,1699012384,True,0,True,True,149434829
149434116,76561198166898924,0,37,1040,1040,1699010174,english,"I don't know about the earlier versions but as of 2023, it is good to go. I was skeptical but I do not regret buying it. It is a decent game. I came up on a bug like the motorcyle stopping and not moving and when i try to exit, it disappears. Besides this bug, vehicle dynamics are funny. NPC dialogues are bland. 

The story, acting, combat makes up for it. Its very immersive and screenshots, videos do not do justice to this game. After all this is what I was after, I do feel like I am walking around in 2077. Thats enough for me.",1699011446,1699011446,True,0,True,True,149434116
149433032,76561198013292880,0,60,274,274,1699010026,english,More interesting than Starfield.,1699010055,1699010055,True,0,True,True,149433032
149432861,76561199140003081,0,1,6279,6249,1699010926,english,based,1699009814,1699009814,True,0,True,True,149432861
149432675,76561199124493293,26,16,1423,1401,1699011694,english,"wake the fuck up samurai
",1699009538,1699009538,True,0,True,True,149432675
149430454,76561198973568060,149,7,7945,7945,1686154126,english,YES,1699006151,1699006151,True,0,True,True,149430454
149430268,76561198032095347,1316,7,2361,2361,1699002315,english,"In short, one of the best modern games on the Deck.

I bought and played the game on launch. My PC - which isn't state of the art - didn't really have any issues playing it at the time, so I'll count myself lucky on that front. 

The game that I played on launch was perfectly fine, but it did feel a bit dated. Gameplay wise it felt like an open world Deus Ex game. If this came out shortly after Mankind Divided it would've been much more impressive than when it did.

Now, 3 years later, the 2.0 update has come out. And it not only improves on many gameplay aspects of the game, such as police chases. But it also miraculously improved the performance for many. The game was already ""playable"" on SteamDeck, but the 2.0 update makes it one of the best modern games on the Deck.",1699005857,1699005857,True,0,True,True,149430268
149430239,76561198045717641,0,36,3626,3548,1699012684,english,Yes.,1699005814,1699005814,True,0,True,True,149430239
149430187,76561198102185039,0,7,7333,7212,1699013253,english,This game gave me PTSD,1699005730,1699005730,True,0,True,True,149430187
147546753,76561198105188242,258,2,2715,2715,1695972766,english,"Gameplay often comes to a standstill, delivering one exposition dump after another, as Poles can't craft believable and flowing dialogue.",1696313242,1696313242,True,0,True,True,147546753
147570163,76561197977969758,833,16,5312,5260,1696668746,english,"They actually fixed the game.

if you enjoy:
Cyberpunk in general: buy
1st person open world: buy
CDPR games: buy",1696346389,1696346389,True,0,True,True,147570163
146770231,76561197981035595,2475,57,235,231,1695924741,english,with 2.0 patch I can FINALLY play the game!,1695378181,1695378181,True,2,True,True,146770231
146727062,76561198265334125,154,16,10210,10210,1698080427,english,Cyberpunk is breathtaking.,1695320138,1698674044,True,0,True,True,146727062
147096034,76561197989384384,0,36,1418,1082,1698109515,english,"Actually good enough to stand toe to toe with the all time greats of the RPG genre. 
The updated skill tree and other quality of life changes have done wonders for this game.",1695768838,1695768838,True,0,True,True,147096034
146845727,76561197960364629,4292,289,1531,1258,1695880343,english,"[h1]Truth, I Never Lost Faith In CD PROJEKT RED![/h1]

Sup All! Well I've picked this game up once it was on sale last year or so. I would dip in and out, on and off, but due to the games issues and bugs I didn't really get into that much. I always fired it up as patches dropped and messed with it for a bit then dropped out till next patch. With that said, this new 2.0 patch is amazing. Sure there are always more they could tweak and fix but so far; this patch fixed a good amount of all the issues and issues I was having. 

I have a toaster of a computer, but could play this game pretty well and still looks good enough. When this patch came out I was a bit hesitant to download and install it being I was afraid it might demand more form my computer that it has to offer. But to my pleasant surprise, I think it runs and looks way better and the FPS I get now even if low are more smooth and unnoticeable . So now it doesn't take away from my experience with the game and can still enjoy it. I don't get any more laggy chops or stutterers like I did before when Driving and in Gun Battles. 

When all were Trashing the game, I kept saying to them "" Give them Time! As long as they are working on patches or updates, things will get fixed and over time drivers will get better as well to improve our gaming experience."" I always said also ""That I have full faith in CD Projekt Red fixing and making things right for their customers, it will just take time"".

So, Kudos to you guys and when I can I'll toss a coin ( A little WItcher humor :P ) to you guys, and pick up Phantom Liberty soon! I give this game now a rating of  9 out of 10 stars! So if you love FPS RPG, Openworld with a good story and an amazing world to get lost in, I say Jack this one into your cart ASAP! Game is a masterpiece! Enjoy!",1695462563,1695462655,True,3,True,True,146845727
146870674,76561199468728154,34,16,8234,5998,1697838085,english,"[b][hr][/hr][/b][h1]⭐️ Score[/h1]
[b]8.5/10[/b]
[b][hr][/hr][/b][h1]⚖️ Criteria[/h1]
🟡 AI : [i]It has been greatly improved, has better reactions and we finally have a POLICE SYSTEM, but some things are still missing[/i]
🔴 Bugs : [i]Still bugged but it wouldn't be CP77 otherwise[/i]
🟢 Dialogues : [i]The dialogue is well written, offering a variety of meaningful choices and contributing to the depth of the narrative[/i]
🟢 Level Design : [i]It's impressive, creating a dense, detailed open world with plenty of opportunities for exploration[/i]
🟢 Lifetime : [i]Between 40 and 100 hours without DLC[/i]
🟢 Physics : [i]The physics have become much more realistic with all the updates up to 2.0[/i]
🟢 Gameplay : [i]It has become much more accessible and offers many more functions than when it was first released[/i]
🟢 Graphics : [i]The game is truly magnificent and immersive[/i]
🟢 Scenario : [i]Personally, I found the story to be captivating, immersive and perfect for both the main and secondary quests.[/i]
🟢 Soundtrack : [i]The soundtrack is perfect, making a major contribution to the game's atmosphere[/i]
[b][hr][/hr][/b][h1]ℹ️ Information[/h1]
📌 Difficulty : [i]Medium/Hard[/i]
📌 PC Required : [i]High-Range[/i]
📌 Value for money : [i]Quite good, but more affordable on sale[/i]
[b][hr][/hr][/b][h1]🧾 Legend[/h1]
🟢 Good ([i]1 pt[/i])
🟡 Average ([i]0.5 pt[/i])
🔴 Poor ([i]0 pt[/i])
[b][hr][/hr][/b]",1695486923,1695486923,True,0,True,True,146870674
146734907,76561198010896099,447,13,13257,10892,1698407208,english,2.0 is very good and the game is great. I'm mainly using this review so that I can know how many hours I put before and after phantom liberty,1695327504,1695327504,True,0,True,True,146734907
147000336,76561199230951567,409,33,5290,2478,1696787386,english,After 3 years of early access finaly with 2.0 update now game releases and it's amazing,1695648168,1695648168,True,0,True,True,147000336
146970182,76561197991341573,186,6,2880,2497,1696014350,english,"CDPR has redeemed itself with 2.0. Hopefully the lesson learned sticks and more developers think twice before releasing an unfinished game. I'm giving Cyberpunk a pass due to technical innovation, pushing hardware limits and following through with improvements. EA and Blizzard are dead to me",1695597419,1695597419,True,0,True,True,146970182
147528234,76561198003709109,298,159,10147,10147,1696281631,english,"One of the best action RPGs around. Cyberpunk offers gripping storylines, vibrant characters and great voice acting. There is a great choice of builds to play with, including melee, sniper, cyber tech expert, and gunner. You can even mix and match. You can also install cyberware implants with a variety of effects to enhance your build even further. Cyberpunk has a great cosmetic and weapon system too - style yourself however you like. You're literally spoilt for choice. The world looks amazing and feels super immersive, I loved wandering the streets of Night City and taking snaps. There's so much to see and do and you become absorbed; I was truly invested in the characters and found it difficult to make tough choices, knowing there'd be various implications. A* of a game. Just play it already, choom.",1696282298,1696282298,True,0,True,True,147528234
147026351,76561198055025761,253,9,34520,33442,1696033036,english,"No matter what you might think of this game or how you feel towards the way it was launched, it's clear that a lot of love went into making this game something special. This game is in such a fantastic place right now, it's a shame that it won't get anymore more bigger updates or expansions because I would love to see more added to the game but either way, Cyberpunk 2077 truly is a fantastic game and everyone should at least give it a try.",1695678073,1695678073,True,0,True,True,147026351
147042337,76561198449405799,0,9,4627,2197,1698899445,english,"Let me know if you can relate...

Prior to 2.0

A couple years ago I bought this. From the very beginning,  it never felt right.  It never looked quite right. I will say honestly that it was physically uncomfortable to play, because the entire time I just wanted to be playing something entirely different.  It was like being on a bad date with someone you SHOULD like and SHOULD be into, but instead they are irritating to even look at let alone be around, and you find yourself wondering what your ex is up to ( Pretty sure I reinstalled Arkham City or Arkham Origins, to cleanse my pallette).  

BTW: I never experienced ANY technical issues back then--it ran surprisingly well at 1080p on my gtx1070 and ryzen 7 1700x).

Anyways, I was IMMEDIATELY wanting mods to fix it back then, to make it FEEL right (gunplay, gameplay, leveling, you name it) and less of a bad date experience.  Tried mods, like some might try cocaine or alcohol to make a date more tolerable, but NOPE.  It still never felt right and good to be in game...and it became the worst thing a game could be: BORING.   The gameplay and gunplay wasn't just meh. It was super-meh. The graphics, though they ran fine, never looked right: to continue the bad/weird date metaphor, time in-game was like slowly noticing how the ""hot girl"" sitting across from me actually has hands a little too big, shoulders a little too wide, almost has an Adam's apple....aaaand yeah I'm off to that long ""bathroom break"" known as uninstallation.  

Fast forward to to a couple weeks ago....

Like everyone else, I'm seeing a lot of headlines about the DLC.  People are hyping it up.  I'm reserving some interest, but expecting reality to be another bait-and-switch where.....(insert punchline I don't want to get canceled for).

But then heard the 2.0 update was a major overhaul of....EVERYTHING.  And I heard that it was legit. And that it changed the entire game; Graphics, leveling system, combat, you name it.  At this point it started to look like CDPR was determined to carry out their own ""No Man's Sky redemption arc"" ( a game I've never played, btw, but a story I've followed closely).

I reinstalled (actually had to re-reinstall a couple times to undo modding from previous installations) and fired it up.

Since then, and I haven't gotten too far into it, it's like an entirely different game, and completely redeems all of my previous criticisms.

--Mods: no need.  I haven't even thought about getting mods yet (whereas previously I was itching for mods within the first few minutes).  I never once considered doing a full Vanilla playthrough on the previous versions.

1. Graphics 9/10  I have no idea what they did to the graphics, but they are GOOD, and it's noticeable.  No, I don't know or care why -- they just look right, and feel right.  Performance seems improved as well.  It's basically what they promised and what they showed prior to original release.  Add to this the INCREDIBLE level design and attention to detail....seriously what even compares right now? 

2. Gameplay ??? I can't give a number yet because I haven't done enough...but it's looking 8-9ish easily, so far.
-Even the driving feels waaaaay better. Especially on motorcycles.   
-Gunplay: gunplay is waaaay better: I haven't played Destiny since the original, years ago--but  the action and sense of impact with the firearms reminds me of how noticeably good the gunplay was in Destiny.  
-Inventory:  so far inventory isn't an issue, and I haven't gotten annoyed by it at all (previously I was annoyed within the first hour)

3. World (Level design & ""IS this Cyberpunk2077?"" ) ???  Looking like 9/10 or 10/10 so far.  Previously I couldn't get past the other issues enough to even care. The whole thing felt lame. Now it really is like you're getting dropped into that world and lore they had talked about and hyped up before release.  The author/creator of the original Cyberpunk 2077 board game and IP had previously said these guys were doing it the right way and truly building out his world. Unfortunately the game they released was bleh.  I don't know how they did it but they fixed the game part, the graphics part, and now the WORLD part is shining through.  If I wind up not liking it, it's going to be because I don't like Cyberpunk 2077 itself, not because CDPR made a mess of the IP.  

4. RPG (leveling and builds)  ??? all I know is that it feels like a real system this time, and one they actually thought through.  Can't give it a number yet but this time it seems like the devs have done their part and it's on the player to capitalize.  Previously, it was like they threw something together and hoped it would work out--hence instant desire for modders to make the game good.   

5. Conclusion: if the earlier release pissed you off, reinstall for 2.0.  It's worth it.  It's good. If you've been waiting for CDPR or some modder to fix the game, the game is fixed.  Again, I experienced the previous version as expensive, tragic, grandiose trash.   It was hard to even think of it as an actual game when I played it.  Now it's what they said it would be.  

Will come back to eat crow and update my review if my opinion changes much--but the reason I'm here writing it is because all the technical, design, and gameplay elements that made me hate it before, are.....well they surprised us and just made it all good.  I'm surprised.  Are you surprised??  comment below!",1695702919,1695702919,True,2,True,True,147042337
146893956,76561198965995533,189,6,11436,11318,1696106986,english,Panam hot,1695510505,1695510505,True,0,True,True,146893956
147276107,76561198187439353,510,12,6636,5635,1698672343,english,"Great story!!
Great OST!!
Great dubbing!!
Great graphics!!
But you can only enjoy it if the specs are very good.
Time flew by, though. I hope the next story comes out.
NICE!! :)",1695990771,1695990771,True,0,True,True,147276107
145957719,76561199067159522,13,6,1798,1766,1696952045,english,"legitimately one of the BEST games I have ever had the pleasure of playing. I tend to stick more to fast-paced shooters, like Call of Duty, Destiny 2, and Valorant, but I never expected to have as much fun as I did in this game. When it first released I heard lots of negative things about bugs and unpolished features, but I can confirm that this game is definitely been improved since then. Beautiful graphics, insanely engaging story and combat, and overall just an amazing game worth your time.",1694235138,1694235138,True,0,True,True,145957719
146705642,76561199069960493,0,11,1308,810,1697392181,english,better than that time i beat the ever living shit outta my meat on gta V,1695301158,1695301158,True,0,True,True,146705642
147241041,76561198133597323,216,8,12557,6214,1698777328,english,Panam,1695940249,1695940249,True,0,True,True,147241041
146765027,76561198352678828,291,249,671,76,1695584374,english,I'm a woman with a beautiful heart... In my underwear.,1695368939,1695368939,True,0,True,True,146765027
146833623,76561198379854520,0,16,4445,4086,1695884553,english,"TLDR: Should have been this way at launch, took 3 years but this is good and update did alot.


I pre-ordered Cyberpunk 2077 nearly a year in advance and have been playing on and off since its rocky launch. The game was fun despite some jank at release, with a good story and characters.

With the recent 2.0 update, CD Projekt Red has made some major improvements that really enhance the overall experience. As detailed in the extensive patch notes, the developers overhauled many core gameplay systems including the police, driving, combat, crafting, and more. Some highlights for me are the new vehicle customization and combat options while driving, expanded netrunning capabilities, revamped enemy AI behavior, and the complete overhaul of the perk system.

It's clear a lot of thought and effort went into improving the existing framework while preserving player progression. For example, we get perk points refunded in the new system so you don't lose all your progress. The game runs and looks noticeably smoother now on my PC (SSD, i7-7700K, 1080). 

Night City feels more alive with enhanced NPC and traffic behaviors. After spending more time with version 2.0, I can say this is the quality level Cyberpunk 2077 should have achieved at launch. 

It took over 3 years but with this update it finally realizes more of its potential. Veteran players have a lot of new content and tweaks to dive into. 

If you bounced off Cyberpunk 2077 before, now is a great time to give it another shot.",1695446307,1695446307,True,0,True,True,146833623
147098189,76561198138401058,0,76,5670,5101,1698278257,english,"The world interactivity and the narrative choices still isn't what was initially promised.
HOWEVER, if the game released like this(update 2.0) in 2023, it would have been a GOTY contender.",1695772571,1695772571,True,0,True,True,147098189
146421678,76561198842100149,97,3,7920,4615,1697984774,english,cool,1694891634,1695404510,True,0,True,True,146421678
147220066,76561198865432414,0,39,6744,668,1697090698,english,"FIRST AND FOREMOST: If you plan on buying this game and trying it for the 2 hours to refund if it isn't your cup of coffee, the prologue alone took me 2-3 hours. Everything I will talk about will only be from those first hours. Will be a very minor spoiler at the end of this review.

This is more of a FIRST IMPRESSION rather than a fleshed out review for someone that, like me, was on the fence about getting this game after all these years but hearing about this 2.0 update sparked their interest. 
Cyberpunk 2077 is a narrative RPG. Don't buy this expecting an open world sandbox like Starfield, per say (sorry to compare but it's the easiest way to get the idea across, that will be my only comparision).

PROS: The world feels alive, extremely alive. There are events happening all around, crime scenes and crimes in motion (that you can often interact with, but not in some main character detective way). People walking the streets and actually interacting with each other (and they aren't all copy and pasted NPCs either, they all look different, they have varying heights, have different walking styles, and there are even children that actually look like children, not shrunken adults). This so far this is my favorite thing about this game, the reactive world.
The world building is amazing. The game naturally gives you the opportunity to learn about the lore of this world, whether through dialogue choices (that are usually optional), books (or this world's equivalent), or even quests that simply reveal more to you just through playing. 
The voice acting / mo-cap are amazing. As this is a narrative RPG, you will spend much time in scripted ""sit down"" moments where you will talk with another character. Often times in games, NPCs just stand still and do a few idle animations in dialogue, but in Cyberpunk, they feel REAL. The talent behind the characters (including your own player character) is impressive and adds to the immersion and that ""alive world"" I mentioned earlier.
The story characters are extremely well written and ALSO feel very real and alive. The characters I have met so far have been amazing to interact with and 9 times out of 10, I always want to interact with them more. The VA and mo-cap I mentioned earlier help this, but I mean that the characters themselves are genuinely interesting. I have found myself wanting to learn more about certain characters at every chance. This is also true for the player character, who I actually enjoy playing with and enjoy progressing with.
The movement feels smooth and real as well. Running, walking, and climbing around the map feels great. Another thing, your character ACTUALLY moves at the same walking speed as NPCs during dialogue, as opposed to being too fast or too slow. I think we can all agree this is great.
The AI act smart and threatening in combat, actually using tactics to make your experience more difficult, such as flanking.
The graphics aren't groundbreaking but they are beautiful, and sometimes they do *almost* feel groundbreaking.
ALL in ALL, the immersion that Cyberpunk 2077 often brings is outstanding, with a few caveats listed further below.
THE IN BETWEEN: The combat is a little iffy, at least at low levels. I'm sure it will get better but for the purpose of those 2-3 hours, the combat feels very stiff. I don't mean that the movement is stiff, but rather the actual gun-play and melee combat. Melee combats felt like I was just trading blows with the enemy until they died, there is counters, but they seem less useful than just pummeling your enemy by using heavy attacks to break the guard. Melee weapons lacked impact very often, which broke immersion. Ranged combat was a little bit better but still feels ""off"" to me, perhaps cheap. Enemies kind of just get shot with little reaction, with the exception of a shotgun I used, which would level them off their feet. Once again, ranged weapons also suffer from impact. Stealth at low levels is also sort of meh. You will use gadgets at your disposal to influence the enemy (distractions, for example) and then sneak up behind them and neutralize them using a handful of the same default animations. It is worth noting, if you are a fan of non-lethal take-downs in games, much like myself, Cyberpunk does have them, which I thoroughly enjoy. It is also worth noting that enemies won't ALWAYS just die from gunshots or other more deadly force means, meaning you can shoot someone and neutralize them as a threat, but they will still be alive on the floor laying in pain. I thought this was amazing and it really adds to the immersion this game brings. NOW, the ""cyber combat"" I suppose you could call it, is where the fun really begins. Without spoiling too much, the augments you can receive in this game add much variation to the combat, both melee and ranged. An example of one such ability is the option to remotely detonate a gas tank, which can not only outright kill your enemies, but also disorient them and cause confusion. 
Once again, this is a 2-3 FIRST IMPRESSION, it is very possible that the combat will get better as I progress my skills and unlock better weaponry.
The loot system is questionable. I am not sure how the game was before 2.0. but looting is repetitive and feels almost ""looter shooter"" like. Almost all enemies have one shared item that they will drop (some form of crafting item) and then some will drop their weapons and some will drop ""health items"". Sometimes the enemy would drop their weapon, but it would be broken and also just give the same generic grafting item. The problem is that I often found myself picking up all the enemies weapons just to sell them anyway, which isn't bad, but it also just feels like a waste of time at the end of the day. Because the player character starts off being able to carry well over 100 lbs, I would just stock up on loot to sell. The reason this isn't a con is because it isn't a big deal and can be remedied by simply not looting, but I'd rather have loot be more meaningful. Example: killing an enemy and being able to take their outfit if you so wanted to, rather than JUST a crafting component.
THE CONS: I have heard that Cyberpunk 2077 has come a long way since release and that most of the bugs have been ironed out, but remember, as a first time player, what I see now is what matters, and I have seen bugs. Nothing game breaking but enough to be an annoyance. An example of one such bug was all of my enemies floating about 1-2 feet off the ground during combat. It's not a BIG deal but it is noticeable and it is annoying. 
Graphical errors are abundant as well, and I don't mean that the game runs bad, I play almost max settings across the board with my 3080. I mean that there are many graphical artifacts and glitches that I noticed that I wouldn't expect to see this far into the games release. Some examples are missing textures, player models having invisible parts (I suppose this could go with missing textures), and glitched out structures in the distance. These also haven't been game breaking but they are noticeable and immersion breaking.

MINOR SPOILER (no names included)

[spoiler] The game has a phone mechanic (you can call and text other players you encounter throughout the story). After finishing a mission, a certain NPC perishes, and the player character is also wounded. In game, weeks pass while we are recovering. Upon waking up, I checked my phone to see if their contact was still there, and it was. I decided to the call them, and the call went through to voicemail. I was given the option to have dialogue with the deceased voicemail and express my condolences to the departed. [/spoiler]

Such a small detail goes a long way, and unless the quality drops, Cyberpunk 2077 gets a recommendation from me. Just remember, if you buy this expecting to refund, it took me over 2 hours to finish the prologue.







",1695918746,1695918746,True,2,True,True,147220066
145945450,76561199109553487,0,10,1854,1846,1694238156,english,cyber punk,1694217671,1694217671,True,0,True,True,145945450
147318389,76561198078950038,162,56,4012,502,1697449325,english,"saw a kid try to do hopscotch, try and fall on his face
best game",1696034122,1696034122,True,0,True,True,147318389
147053755,76561198318978774,0,5,3311,457,1698847799,english,booby,1695726044,1695726044,True,0,True,True,147053755
146820796,76561198084510238,184,8,14669,6059,1697596759,english,10/10 would bang judy again,1695429196,1695429196,True,0,True,True,146820796
146457068,76561198235267684,521,29,7451,7443,1695919072,english,"Cyberpunk is a great game. But if you ignore the many technical issues. I have a hard time remembering how many times the game crashed. Sometimes i experience errors in critical areas that made me quit the game. If you take into such errors that both affect the game and break the game, you will have a great time. It is a masterpiece with the game's mechanics, world, gameplay, story, characters, graphics and color palette. It is both right and sad that it is remembered this way when it could be the best game in the history of the game. It was enjoyable for me most of the time. If you can afford such mistakes, I recommend it.

https://steamcommunity.com/sharedfiles/filedetails/?id=3036492237",1694940286,1694940286,True,0,True,True,146457068
147074980,76561198068889062,400,16,12473,6741,1697661264,english,"In Borat's voice:
Very nice",1695753354,1695753354,True,0,True,True,147074980
147440656,76561198003641638,356,20,11020,10755,1696901096,english,"I liked it on release even with the bugs and cut content, now with the 2.0 update (which feels like a proper game launch) I like it even more",1696172369,1696172369,True,0,True,True,147440656
147171194,76561198801345698,0,8,9458,8999,1697739804,english,"Engl: Three years after the game's release, I'm ready to review it. What the studio CD Projekt Red could never be reproached for is taking “Conscious risks,” and Cyberpunk 2077 was no exception to this rule. Today is September 22, 2023, and I am ready to say with a clear conscience: “The game has been released,” yes, I know that the game was released in December 2020, but what we have now in release 2.0 and the version dated December 2020 is heaven and earth. All the mechanics that didn’t work before, and only caused disgust and a desire to quit the game, were finally fixed in patch 2.0. Now the police are the police, and not costumed clowns who appeared out of nowhere. The main character now has arms and legs while climbing stairs. NPCs have learned to react adequately to shots (the combat system has become much more pleasant than it was before). The skill tree has been completely redesigned (you can change their combinations only once - please note).  In addition, interaction with minor characters has become much more enjoyable, now at least it feels like some kind of RPG roleplaying. In general, everything that should have been fixed was fixed. Thus, if you were put off by this game when it was released in 2020, you can safely pick it up - you won’t regret it. However, keep in mind that the system requirements, along with the detail and new features, have increased many times over.                                                           And in conclusion, it’s worth saying about what patch 2.0 was released for, namely the first, and unfortunately the only addition for the game Cyberpunk 2077: Phantom Liberty. It is not yet known exactly what will await us in it, but the main feature of this addition will be a “linear detective series.” Phantom Liberty takes place before the end of the original game in Dogtown, a previously inaccessible area of ​​Night City. Over this quarter, where bandits of various stripes live, the shuttle of the President of the New United States of America was recently shot down. Now the head of state is threatened by Kurt Hansen, the leader of Dogtown and a former arms dealer who has his own army under his command. V has to go to a new area, contact an undercover agent named Solomon Reed (whose role and face was given by Idris Elba) and save the president.                               Русс:  Спустя три года после релиза игры, я готов сделать обзор. За что  никогда нельзя было упрекнуть студию CD Projekt Red,  так это идти на «Осознанный риск», и Cyberpunk 2077  не стало исключением из данного правила. Сегодня 22 сентября 2023 года, и я готов с чистой совестью заявить: «Игра вышла в релиз», да я знаю, что релиз игры состаялся в декабре 2020 года, однако то что мы имеем сейчас в выходом 2.0 и версией от декабря 2020 - это небо и земля. Все механики, которые раньше не работали, и вызывали лишь отвращение и желание забросить игру, в патче 2.0, наконец-то, были исправлены. Теперь полиция - это полиция, а не появившиеся неоткуда ряженые клоуны. Главный герой теперь имеет руки и ноги во время подъема по лестнице. НПС научились адекватно реагировать на выстрелы (боевая система стала намного приятней, чем было раньше). Полностью было переработано древо навыков (менять их комбинации можно только один раз - учтите). Кроме того, теперь взаимодействие с второстепенными персонажами стали намного приятней, теперь хотя бы чувствуется, какой-никакой RPG отыгрыш. Вообщем все что должно было быть исправлено - исправлено. Таким образом, если вас оттолкнула данная игра на моменте релиза в 2020 году, можете смело ее брать - не пожалеете. Однако учтите, что системные требования, вместе с детализацией и новыми фишками, во много раз возросли. И в заключение, стоит сказать про то, ради чего выпускался патч 2.0, а именно про первое, и к сожалению единственное дополнения для игры -Cyberpunk 2077: Phantom Liberty. Пока точно неизвестно, что нас будет в нем ждать, однако основной фишкой данного дополнения будет «линейный детектив-сериал». События Phantom Liberty происходят до финала оригинальной игры в Догтауне — ранее недоступном районе Найт-Сити. Над этим кварталом, где обитают бандиты разных мастей, недавно сбили шаттл президента Новых Соединённых Штатов Америки. Теперь главе государства угрожает Курт Хансен — лидер Догтауна и бывший торговец оружием, у которого в подчинении находится собственная армия. Ви предстоит отправиться в новый район, связаться с агентом под прикрытием по имени Соломон Рид (роль и лицо которому подарил Идрис Эльба) и спасти президента.",1695862403,1695863029,True,2,True,True,147171194
147523234,76561198070323175,0,32,5148,5148,1696275660,english,bought it in 2020 played it in 2023 this game is perfect and fun i would recommend it to any gamers that i know !,1696275768,1696275768,True,0,True,True,147523234
147325381,76561198069738364,1138,20,11466,10282,1696294350,english,Guns blazing and hacking aw yis! :D,1696043543,1696043543,True,0,True,True,147325381
146757301,76561198861262663,196,22,896,805,1698512453,english,Update 2.0 made this game better than ever!,1695356168,1695356168,True,0,True,True,146757301
146810923,76561198872862606,0,1,2300,2202,1695424076,english,"got the game just to murder Adam Smasher with Rebecca's guns

10/10 would summon all of my anger for a fight again",1695417791,1695417791,True,0,True,True,146810923
147311847,76561198045761096,265,20,3865,3865,1696023812,english,"The game is still riddled with bugs, some even try to break your video card. The game is okay, it is a solid 6/10 game. MUCH of the game is uninspired and phoned-in, like 95% of open-world games are. There is a lot of illusions of size and depth, but that's all most of it is, illusions. See all those buildings? 99% of them cannot be entered and are just empty squares and rectangles. The streets are often barren, even in the most populated areas you will see many identical twins when people are around. The interactions with npc are very limited, and in many cases just poorly made. It's not worth going into, just know it is a very soulless world, not even to it's benefit to show it being dystopian either.

MANY if not MOST of the characters are unlikable, unbearable, cunts. Just, awful, annoying, terrible shitheads. There is almost no charm or nuance to ANY of them.

Gunplay is basic, but not bad. Melee is insanely boring, but still not bad. Hacking is boring, but not bad. That is kind of the whole game. It manages to just barely be better than average. I still recommend it, cause it just isn't bad... as long as you can look passed all of the glitches. Even after the 2.0 update, it is rough. In hindsight, they really should've just abandoned it and moved on as quickly as possible.",1696025408,1698064295,True,0,True,True,147311847
147065780,76561197991912982,0,21,7651,5641,1697493616,english,"I think it's my favorite game of the recent years, it really combines everything: action, rpg, cinematic experience, great story, engaging gunplay, amazing graphics, tension inducing music, emotions, exploration, etc. I love it!",1695742237,1695742237,True,0,True,True,147065780
145808797,76561198287753485,0,3,4598,3707,1697743904,english, tits,1694028774,1694028774,True,0,True,True,145808797
146944765,76561197969449796,0,35,170341,129101,1699014116,english,"It eventually became a great game and is -- now -- worth the purchase price.
It taught me to wait 6 months or a year to buy a new game, or even wait for the first sale.
Or never.
Let the suckers deal with the bugs, expose the lies, force the updates and deal with the frustration.
Pub$ only care about one thing.
Make it unprofitable for them to push out crap early.
CDPR eventually did the right thing.  But I no longer trust them.",1695572274,1695572274,True,0,True,True,146944765
